date,country_code,country_name,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_vaccinated_pfizer,cumulative_persons_vaccinated_pfizer,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_vaccinated_moderna,cumulative_persons_vaccinated_moderna,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_vaccinated_janssen,cumulative_persons_vaccinated_janssen,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,new_persons_vaccinated_sinovac,total_persons_vaccinated_sinovac,new_persons_fully_vaccinated_sinovac,total_persons_fully_vaccinated_sinovac,new_vaccine_doses_administered_sinovac,total_vaccine_doses_administered_sinovac
2021-06-17,AE,United Arab Emirates,0.0,,0.0,,113513.0,14182020.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-18,AE,United Arab Emirates,0.0,,0.0,,116418.0,14298438.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,AE,United Arab Emirates,0.0,,0.0,,130478.0,14428916.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-20,AE,United Arab Emirates,0.0,,0.0,,83710.0,14512626.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-21,AE,United Arab Emirates,0.0,,0.0,,118856.0,14631482.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,AE,United Arab Emirates,0.0,,0.0,,104184.0,14735666.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,AE,United Arab Emirates,0.0,,0.0,,98689.0,14834355.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-25,AE,United Arab Emirates,0.0,,0.0,,105676.0,14940031.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-26,AE,United Arab Emirates,0.0,,0.0,,103196.0,15043227.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-27,AE,United Arab Emirates,0.0,,0.0,,30516.0,15073743.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-28,AE,United Arab Emirates,0.0,,0.0,,37491.0,15111234.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-29,AE,United Arab Emirates,0.0,,0.0,,87427.0,15198661.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,AE,United Arab Emirates,0.0,,0.0,,163681.0,15362342.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-02,AE,United Arab Emirates,0.0,,0.0,,65939.0,15428281.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-03,AE,United Arab Emirates,0.0,,0.0,,75957.0,15504238.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-04,AE,United Arab Emirates,0.0,,0.0,,29969.0,15534207.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-05,AE,United Arab Emirates,2237150.0,7319003.0,2493428.0,6329949.0,40434.0,15574641.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-06,AE,United Arab Emirates,49542.0,7368545.0,29748.0,6359697.0,76347.0,15650988.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-07,AE,United Arab Emirates,29339.0,7397884.0,39275.0,6398972.0,77427.0,15728415.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-08,AE,United Arab Emirates,19867.0,7417751.0,29745.0,6428717.0,67438.0,15795853.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-09,AE,United Arab Emirates,19884.0,7437635.0,29761.0,6458478.0,69453.0,15865306.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,AE,United Arab Emirates,19767.0,7457402.0,29659.0,6488137.0,50411.0,15915717.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,AE,United Arab Emirates,19600.0,7477002.0,19624.0,6507761.0,18407.0,15934124.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-12,AE,United Arab Emirates,9853.0,7486855.0,19748.0,6527509.0,34536.0,15968660.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13,AE,United Arab Emirates,29972.0,7516827.0,29933.0,6557442.0,73831.0,16042491.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-14,AE,United Arab Emirates,19490.0,7536317.0,39308.0,6596750.0,77513.0,16120004.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-15,AE,United Arab Emirates,108955.0,7645272.0,108935.0,6705685.0,74522.0,16194526.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-16,AE,United Arab Emirates,19699.0,7664971.0,19709.0,6725394.0,69059.0,16263585.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-18,AE,United Arab Emirates,9755.0,7674726.0,9772.0,6735166.0,94659.0,16358244.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-19,AE,United Arab Emirates,43.0,7674769.0,38.0,6735204.0,16905.0,16375149.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-20,AE,United Arab Emirates,10107.0,7684876.0,29861.0,6765065.0,69695.0,16444844.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-25,AE,United Arab Emirates,0.0,,0.0,,51073.0,16495917.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-26,AE,United Arab Emirates,19875.0,7704751.0,49535.0,6814600.0,28252.0,16524169.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-27,AE,United Arab Emirates,4.0,7704755.0,49457.0,6864057.0,63309.0,16587478.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-28,AE,United Arab Emirates,29382.0,7734137.0,29413.0,6893470.0,57730.0,16645208.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-29,AE,United Arab Emirates,9848.0,7743985.0,19743.0,6913213.0,31558.0,16676766.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,AE,United Arab Emirates,59466.0,7803451.0,59452.0,6972665.0,118951.0,16795717.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-01,AE,United Arab Emirates,0.0,,0.0,,15279.0,16810996.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-02,AE,United Arab Emirates,9756.0,7813207.0,19661.0,6992326.0,21025.0,16832021.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-03,AE,United Arab Emirates,29658.0,7842865.0,29659.0,7021985.0,52391.0,16884412.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-04,AE,United Arab Emirates,30065.0,7872930.0,20134.0,7042119.0,51290.0,16935702.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05,AE,United Arab Emirates,19516.0,7892446.0,29433.0,7071552.0,52837.0,16988539.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06,AE,United Arab Emirates,29957.0,7922403.0,20038.0,7091590.0,49079.0,17037618.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07,AE,United Arab Emirates,29395.0,7951798.0,29423.0,7121013.0,59736.0,17097354.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08,AE,United Arab Emirates,9808.0,7961606.0,9817.0,7130830.0,15649.0,17113003.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09,AE,United Arab Emirates,19791.0,7981397.0,9899.0,7140729.0,24747.0,17137750.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10,AE,United Arab Emirates,29859.0,8011256.0,29840.0,7170569.0,59747.0,17197497.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11,AE,United Arab Emirates,29604.0,8040860.0,9830.0,7180399.0,48318.0,17245815.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-12,AE,United Arab Emirates,39550.0,8080410.0,9880.0,7190279.0,42503.0,17288318.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-13,AE,United Arab Emirates,9946.0,8090356.0,9940.0,7200219.0,24845.0,17313163.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-15,AE,United Arab Emirates,49295.0,8139651.0,9752.0,7209971.0,62965.0,17376128.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-16,AE,United Arab Emirates,20049.0,8159700.0,10127.0,7220098.0,22330.0,17398458.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-17,AE,United Arab Emirates,29397.0,8189097.0,19539.0,7239637.0,55792.0,17454250.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-18,AE,United Arab Emirates,29678.0,8218775.0,19786.0,7259423.0,52433.0,17506683.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-19,AE,United Arab Emirates,39742.0,8258517.0,19941.0,7279364.0,59727.0,17566410.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-20,AE,United Arab Emirates,39447.0,8297964.0,29570.0,7308934.0,56131.0,17622541.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-21,AE,United Arab Emirates,29959.0,8327923.0,20033.0,7328967.0,60942.0,17683483.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-24,AE,United Arab Emirates,29394.0,8357317.0,19537.0,7348504.0,93370.0,17776853.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-25,AE,United Arab Emirates,79096.0,8436413.0,49429.0,7397933.0,66210.0,17843063.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26,AE,United Arab Emirates,49325.0,8485738.0,19671.0,7417604.0,65999.0,17909062.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28,AE,United Arab Emirates,0.0,,0.0,,65128.0,17974190.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-29,AE,United Arab Emirates,0.0,,0.0,,86642.0,18060832.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-30,AE,United Arab Emirates,0.0,,0.0,,34328.0,18095160.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,AE,United Arab Emirates,0.0,,0.0,,63831.0,18158991.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01,AE,United Arab Emirates,207848.0,8693586.0,178157.0,7595761.0,130177.0,18289168.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-03,AE,United Arab Emirates,20068.0,8713654.0,29923.0,7625684.0,50057.0,18339225.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-04,AE,United Arab Emirates,29423.0,8743077.0,19563.0,7645247.0,49919.0,18389144.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-06,AE,United Arab Emirates,29557.0,8772634.0,19681.0,7664928.0,50201.0,18439345.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07,AE,United Arab Emirates,39566.0,8812200.0,39565.0,7704493.0,102868.0,18542213.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-09,AE,United Arab Emirates,49541.0,8861741.0,49531.0,7754024.0,168325.0,18710538.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,AE,United Arab Emirates,29959.0,8891700.0,29922.0,7783946.0,90610.0,18801148.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,AE,United Arab Emirates,29428.0,8921128.0,29459.0,7813405.0,59818.0,18860966.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-12,AE,United Arab Emirates,10115.0,8931243.0,10087.0,7823492.0,81577.0,18942543.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,AE,United Arab Emirates,19791.0,8951034.0,19790.0,7843282.0,55408.0,18997951.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,AE,United Arab Emirates,29408.0,8980442.0,29440.0,7872722.0,75598.0,19073549.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-15,AE,United Arab Emirates,29766.0,9010208.0,39645.0,7912367.0,90205.0,19163754.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-16,AE,United Arab Emirates,19936.0,9030144.0,29808.0,7942175.0,83410.0,19247164.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-17,AE,United Arab Emirates,29607.0,9059751.0,29615.0,7971790.0,82943.0,19330107.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,AE,United Arab Emirates,19533.0,9079284.0,39343.0,8011133.0,82549.0,19412656.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-19,AE,United Arab Emirates,10160.0,9089444.0,10128.0,8021261.0,33216.0,19445872.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-20,AE,United Arab Emirates,19387.0,9108831.0,9543.0,8030804.0,40697.0,19486569.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-21,AE,United Arab Emirates,19961.0,9128792.0,39720.0,8070524.0,62694.0,19549263.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-22,AE,United Arab Emirates,29788.0,9158580.0,19885.0,8090409.0,104101.0,19653364.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-23,AE,United Arab Emirates,19654.0,9178234.0,19669.0,8110078.0,60059.0,19713423.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-24,AE,United Arab Emirates,20061.0,9198295.0,29919.0,8139997.0,61923.0,19775346.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-25,AE,United Arab Emirates,29526.0,9227821.0,29542.0,8169539.0,71886.0,19847232.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27,AE,United Arab Emirates,9821.0,9237642.0,9829.0,8179368.0,25567.0,19872799.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-28,AE,United Arab Emirates,29471.0,9267113.0,29494.0,8208862.0,90560.0,19963359.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-29,AE,United Arab Emirates,19910.0,9287023.0,29785.0,8238647.0,54675.0,20018034.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,AE,United Arab Emirates,9774.0,9296797.0,9787.0,8248434.0,34365.0,20052399.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,AE,United Arab Emirates,30059.0,9326856.0,30016.0,8278450.0,69082.0,20121481.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-03,AE,United Arab Emirates,19735.0,9346591.0,29631.0,8308081.0,75068.0,20196549.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,AE,United Arab Emirates,9559.0,9356150.0,19486.0,8327567.0,31923.0,20228472.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-05,AE,United Arab Emirates,19914.0,9376064.0,19899.0,8347466.0,44793.0,20273265.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-06,AE,United Arab Emirates,9742.0,9385806.0,19649.0,8367115.0,47154.0,20320419.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-07,AE,United Arab Emirates,20151.0,9405957.0,20110.0,8387225.0,44318.0,20364737.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-08,AE,United Arab Emirates,9836.0,9415793.0,19733.0,8406958.0,44389.0,20409126.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-09,AE,United Arab Emirates,19446.0,9435239.0,19482.0,8426440.0,44771.0,20453897.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-10,AE,United Arab Emirates,10162.0,9445401.0,242.0,8426682.0,25314.0,20479211.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-13,AE,United Arab Emirates,29417.0,9474818.0,49225.0,8475907.0,73628.0,20552839.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-14,AE,United Arab Emirates,10154.0,9484972.0,10126.0,8486033.0,35187.0,20588026.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-15,AE,United Arab Emirates,9917.0,9494889.0,19805.0,8505838.0,31708.0,20619734.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-16,AE,United Arab Emirates,0.0,,0.0,,41271.0,20661005.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17,AE,United Arab Emirates,19561.0,9514450.0,19584.0,8525422.0,15616.0,20676621.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18,AE,United Arab Emirates,10098.0,9524548.0,10076.0,8535498.0,23199.0,20699820.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19,AE,United Arab Emirates,19549.0,9544097.0,19573.0,8555071.0,41035.0,20740855.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20,AE,United Arab Emirates,10253.0,9554350.0,10216.0,8565287.0,35406.0,20776261.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21,AE,United Arab Emirates,9830.0,9564180.0,9836.0,8575123.0,22616.0,20798877.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-23,AE,United Arab Emirates,0.0,,0.0,,62860.0,20861737.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-24,AE,United Arab Emirates,19409.0,9583589.0,19448.0,8594571.0,13476.0,20875213.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-25,AE,United Arab Emirates,10233.0,9593822.0,0.0,,20526.0,20895739.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-26,AE,United Arab Emirates,19774.0,9613596.0,10190.0,8604761.0,44492.0,20940231.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-27,AE,United Arab Emirates,9893.0,9623489.0,9894.0,8614655.0,33635.0,20973866.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-28,AE,United Arab Emirates,9856.0,9633345.0,19750.0,8634405.0,40476.0,21014342.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-29,AE,United Arab Emirates,9594.0,9642939.0,9624.0,8644029.0,36935.0,21051277.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-30,AE,United Arab Emirates,9991.0,9652930.0,9981.0,8654010.0,23958.0,21075235.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-31,AE,United Arab Emirates,0.0,,19835.0,8673845.0,49584.0,21124819.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01,AE,United Arab Emirates,19802.0,9672732.0,9855.0,8683700.0,22662.0,21147481.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-02,AE,United Arab Emirates,9793.0,9682525.0,9803.0,8693503.0,26491.0,21173972.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-03,AE,United Arab Emirates,20050.0,9702575.0,10132.0,8703635.0,45094.0,21219066.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-04,AE,United Arab Emirates,9852.0,9712427.0,9856.0,8713491.0,29589.0,21248655.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-05,AE,United Arab Emirates,9740.0,9722167.0,9756.0,8723247.0,26375.0,21275030.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-06,AE,United Arab Emirates,10023.0,9732190.0,10009.0,8733256.0,23038.0,21298068.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-07,AE,United Arab Emirates,9772.0,9741962.0,9784.0,8743040.0,28421.0,21326489.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-08,AE,United Arab Emirates,9868.0,9751830.0,9870.0,8752910.0,21711.0,21348200.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-09,AE,United Arab Emirates,10048.0,9761878.0,10032.0,8762942.0,29026.0,21377226.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-10,AE,United Arab Emirates,10013.0,9771891.0,10001.0,8772943.0,26974.0,21404200.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-11,AE,United Arab Emirates,9720.0,9781611.0,9737.0,8782680.0,30287.0,21434487.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-12,AE,United Arab Emirates,132.0,9781743.0,29790.0,8812470.0,42818.0,21477305.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-15,AE,United Arab Emirates,19786.0,9801529.0,19786.0,8832256.0,71223.0,21548528.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16,AE,United Arab Emirates,13661.0,9815190.0,11701.0,8843957.0,28021.0,21576549.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-17,AE,United Arab Emirates,6923.0,9822113.0,6923.0,8850880.0,18567.0,21595116.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-18,AE,United Arab Emirates,8902.0,9831015.0,7913.0,8858793.0,25835.0,21620951.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-19,AE,United Arab Emirates,6923.0,9837938.0,7912.0,8866705.0,18803.0,21639754.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-20,AE,United Arab Emirates,8901.0,9846839.0,9890.0,8876595.0,26927.0,21666681.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-21,AE,United Arab Emirates,5935.0,9852774.0,4945.0,8881540.0,13409.0,21680090.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-22,AE,United Arab Emirates,3956.0,9856730.0,4946.0,8886486.0,16364.0,21696454.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-23,AE,United Arab Emirates,15824.0,9872554.0,16813.0,8903299.0,36559.0,21733013.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-24,AE,United Arab Emirates,3956.0,9876510.0,4945.0,8908244.0,10442.0,21743455.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-25,AE,United Arab Emirates,4946.0,9881456.0,5935.0,8914179.0,13606.0,21757061.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-26,AE,United Arab Emirates,0.0,,4945.0,8919124.0,19694.0,21776755.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-27,AE,United Arab Emirates,0.0,,6923.0,8926047.0,15863.0,21792618.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-28,AE,United Arab Emirates,0.0,,5934.0,8931981.0,17208.0,21809826.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29,AE,United Arab Emirates,0.0,,1978.0,8933959.0,9518.0,21819344.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,AE,United Arab Emirates,0.0,,7913.0,8941872.0,26580.0,21845924.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-01,AE,United Arab Emirates,0.0,,7912.0,8949784.0,24744.0,21870668.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,AE,United Arab Emirates,0.0,,14835.0,8964619.0,76925.0,21947593.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-07,AE,United Arab Emirates,0.0,,9891.0,8974510.0,39497.0,21987090.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-08,AE,United Arab Emirates,0.0,,7912.0,8982422.0,34836.0,22021926.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-09,AE,United Arab Emirates,0.0,,7912.0,8990334.0,32981.0,22054907.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-10,AE,United Arab Emirates,0.0,,9891.0,9000225.0,33227.0,22088134.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-11,AE,United Arab Emirates,0.0,,9958.0,9010183.0,36762.0,22124896.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-12,AE,United Arab Emirates,0.0,,100.0,9010283.0,22003.0,22146899.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,AE,United Arab Emirates,0.0,,0.0,,19855.0,22166754.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14,AE,United Arab Emirates,0.0,,9799.0,9020082.0,14538.0,22181292.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23,AE,United Arab Emirates,0.0,,0.0,,195777.0,22377069.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-24,AE,United Arab Emirates,0.0,,39477.0,9059559.0,29515.0,22406584.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,AE,United Arab Emirates,0.0,,59512.0,9119071.0,270429.0,22677013.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-04,AE,United Arab Emirates,0.0,,12.0,9119083.0,18821.0,22695834.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-05,AE,United Arab Emirates,0.0,,9577.0,9128660.0,29880.0,22725714.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,AE,United Arab Emirates,0.0,,9957.0,9138617.0,36760.0,22762474.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-07,AE,United Arab Emirates,0.0,,0.0,,34374.0,22796848.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-08,AE,United Arab Emirates,0.0,,9973.0,9148590.0,36055.0,22832903.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-10,AE,United Arab Emirates,0.0,,9805.0,9158395.0,44293.0,22877196.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-11,AE,United Arab Emirates,0.0,,9809.0,9168204.0,18589.0,22895785.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-12,AE,United Arab Emirates,0.0,,10255.0,9178459.0,33548.0,22929333.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,AE,United Arab Emirates,0.0,,9653.0,9188112.0,42924.0,22972257.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14,AE,United Arab Emirates,0.0,,229.0,9188341.0,13432.0,22985689.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,AE,United Arab Emirates,0.0,,19645.0,9207986.0,97575.0,23083264.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,AE,United Arab Emirates,0.0,,0.0,,18088.0,23101352.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,AE,United Arab Emirates,0.0,,9724.0,9217710.0,15122.0,23116474.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,AE,United Arab Emirates,0.0,,9900.0,9227610.0,60354.0,23176828.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-22,AE,United Arab Emirates,0.0,,20042.0,9247652.0,78792.0,23255620.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-23,AE,United Arab Emirates,0.0,,0.0,,32775.0,23288395.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,AE,United Arab Emirates,0.0,,9740.0,9257392.0,26189.0,23314584.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,AE,United Arab Emirates,0.0,,16.0,9257408.0,26744.0,23341328.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26,AE,United Arab Emirates,0.0,,9790.0,9267198.0,39307.0,23380635.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,AE,United Arab Emirates,0.0,,10046.0,9277244.0,39956.0,23420591.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,AE,United Arab Emirates,0.0,,9953.0,9287197.0,31807.0,23452398.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-29,AE,United Arab Emirates,0.0,,9731.0,9296928.0,36191.0,23488589.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-30,AE,United Arab Emirates,0.0,,26.0,9296954.0,13912.0,23502501.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-02,AE,United Arab Emirates,0.0,,29850.0,9326804.0,81555.0,23584056.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,AE,United Arab Emirates,0.0,,9813.0,9336617.0,28487.0,23612543.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-04,AE,United Arab Emirates,0.0,,9722.0,9346339.0,32211.0,23644754.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-05,AE,United Arab Emirates,0.0,,11.0,9346350.0,28710.0,23673464.0,,,,,,,,,,,,,,,,,,,,,,,,
